image_id,xmin,ymin,xmax,ymax,class
915.jpg,12,99,24,111,puncta
915.jpg,27,95,39,107,puncta
915.jpg,41,120,53,128,puncta
915.jpg,42,116,53,128,puncta
915.jpg,46,83,57,94,puncta
915.jpg,50,7,61,18,puncta
915.jpg,50,95,61,107,puncta
915.jpg,51,45,62,57,puncta
915.jpg,54,110,66,122,puncta
915.jpg,59,2,71,13,puncta
915.jpg,61,107,72,119,puncta
915.jpg,64,104,75,116,puncta
915.jpg,64,115,76,127,puncta
915.jpg,68,92,79,103,puncta
915.jpg,69,0,81,6,puncta
915.jpg,69,54,81,65,puncta
915.jpg,78,99,90,111,puncta
915.jpg,79,0,90,10,puncta
915.jpg,81,22,93,34,puncta
915.jpg,83,65,95,77,puncta
915.jpg,83,77,95,89,puncta
915.jpg,92,100,103,112,puncta
915.jpg,96,48,107,60,puncta
915.jpg,101,111,113,122,puncta
915.jpg,105,33,116,45,puncta
915.jpg,105,41,116,53,puncta
915.jpg,113,32,124,44,puncta
915.jpg,116,61,128,72,puncta
915.jpg,117,51,128,63,puncta
915.jpg,118,10,128,21,puncta
915.jpg,120,43,128,55,puncta
1594.jpg,24,11,36,23,puncta
1594.jpg,104,9,116,21,puncta
1594.jpg,110,116,122,128,puncta
129.jpg,5,88,17,100,puncta
129.jpg,40,48,52,60,puncta
129.jpg,47,0,59,9,puncta
547.jpg,20,32,32,44,puncta
547.jpg,28,18,40,30,puncta
547.jpg,32,103,44,114,puncta
547.jpg,34,49,46,61,puncta
547.jpg,43,117,55,128,puncta
547.jpg,49,93,61,105,puncta
547.jpg,68,80,80,92,puncta
547.jpg,87,92,99,104,puncta
547.jpg,99,45,111,56,puncta
547.jpg,113,82,125,94,puncta
1304.jpg,1,17,13,29,puncta
1304.jpg,1,33,13,45,puncta
1304.jpg,6,21,18,33,puncta
1304.jpg,11,40,23,52,puncta
1304.jpg,13,46,25,58,puncta
1304.jpg,13,62,25,74,puncta
1304.jpg,23,94,35,106,puncta
1304.jpg,33,46,45,58,puncta
1304.jpg,38,99,50,111,puncta
1304.jpg,54,63,66,75,puncta
1304.jpg,69,77,81,89,puncta
1304.jpg,70,59,82,71,puncta
1304.jpg,91,18,103,30,puncta
1304.jpg,94,38,106,50,puncta
1304.jpg,96,0,108,10,puncta
1304.jpg,106,57,118,69,puncta
1304.jpg,107,74,119,86,puncta
1304.jpg,114,103,126,115,puncta
689.jpg,0,14,9,26,puncta
689.jpg,11,48,23,60,puncta
689.jpg,25,42,37,54,puncta
689.jpg,30,76,41,87,puncta
689.jpg,30,45,42,57,puncta
689.jpg,52,32,64,44,puncta
689.jpg,54,71,65,82,puncta
689.jpg,58,113,69,125,puncta
689.jpg,65,83,76,95,puncta
689.jpg,68,68,79,80,puncta
689.jpg,70,46,82,58,puncta
689.jpg,83,60,94,72,puncta
689.jpg,84,91,95,103,puncta
689.jpg,88,99,100,111,puncta
689.jpg,96,56,108,67,puncta
689.jpg,97,110,109,121,puncta
689.jpg,98,92,110,104,puncta
689.jpg,101,106,112,117,puncta
689.jpg,104,100,116,112,puncta
689.jpg,106,119,118,128,puncta
689.jpg,115,48,127,60,puncta
689.jpg,117,116,128,128,puncta
689.jpg,119,120,128,128,puncta
208.jpg,13,58,25,70,puncta
208.jpg,17,98,29,110,puncta
208.jpg,20,22,32,34,puncta
208.jpg,21,87,33,99,puncta
208.jpg,36,56,48,68,puncta
208.jpg,47,41,59,53,puncta
208.jpg,69,96,80,108,puncta
208.jpg,73,99,85,111,puncta
208.jpg,104,115,116,127,puncta
1722.jpg,2,1,14,13,puncta
1722.jpg,22,102,33,113,puncta
1722.jpg,25,5,37,16,puncta
1722.jpg,33,114,45,126,puncta
1722.jpg,50,81,62,93,puncta
1722.jpg,54,119,66,128,puncta
1722.jpg,57,66,69,78,puncta
1722.jpg,58,6,70,18,puncta
1722.jpg,58,48,70,60,puncta
1722.jpg,70,108,82,120,puncta
1722.jpg,75,115,87,127,puncta
1722.jpg,76,30,88,42,puncta
1722.jpg,83,95,95,107,puncta
1722.jpg,90,47,102,59,puncta
1722.jpg,93,75,105,87,puncta
1722.jpg,93,109,105,121,puncta
1722.jpg,107,84,119,96,puncta
1722.jpg,109,70,121,82,puncta
1748.jpg,0,94,7,106,puncta
1748.jpg,0,116,12,128,puncta
1748.jpg,3,0,15,9,puncta
1748.jpg,7,56,19,68,puncta
1748.jpg,7,72,19,84,puncta
1748.jpg,9,2,21,14,puncta
1748.jpg,14,63,26,75,puncta
1748.jpg,16,11,28,23,puncta
1748.jpg,18,39,30,51,puncta
1748.jpg,23,77,35,89,puncta
1748.jpg,25,55,37,67,puncta
1748.jpg,34,10,46,22,puncta
1748.jpg,35,45,47,57,puncta
1748.jpg,41,39,53,51,puncta
1748.jpg,52,53,64,65,puncta
1748.jpg,53,76,65,87,puncta
1748.jpg,54,42,66,53,puncta
1748.jpg,55,52,67,64,puncta
1748.jpg,60,12,72,24,puncta
1748.jpg,75,59,87,71,puncta
1748.jpg,86,23,98,35,puncta
1748.jpg,87,3,99,15,puncta
1748.jpg,89,25,101,37,puncta
1748.jpg,91,41,103,53,puncta
1748.jpg,95,40,107,52,puncta
1748.jpg,106,102,118,114,puncta
1748.jpg,106,38,118,50,puncta
1748.jpg,107,20,119,32,puncta
1748.jpg,108,92,120,104,puncta
1748.jpg,111,80,123,92,puncta
1748.jpg,118,42,128,54,puncta
1748.jpg,119,119,128,128,puncta
920.jpg,1,89,12,100,puncta
920.jpg,2,80,13,92,puncta
920.jpg,5,49,17,60,puncta
920.jpg,6,61,17,72,puncta
920.jpg,7,87,18,98,puncta
920.jpg,27,65,39,77,puncta
920.jpg,36,4,47,16,puncta
920.jpg,50,7,61,19,puncta
920.jpg,56,26,68,38,puncta
920.jpg,64,0,75,10,puncta
920.jpg,86,96,98,108,puncta
920.jpg,93,60,104,71,puncta
920.jpg,99,85,110,97,puncta
920.jpg,109,44,120,56,puncta
920.jpg,109,0,121,8,puncta
920.jpg,113,15,124,26,puncta
920.jpg,119,14,128,25,puncta
920.jpg,119,25,128,37,puncta
1617.jpg,14,50,26,62,puncta
1617.jpg,24,82,36,94,puncta
1617.jpg,46,113,58,125,puncta
1617.jpg,73,75,85,87,puncta
1617.jpg,78,5,90,17,puncta
1617.jpg,80,86,92,98,puncta
1617.jpg,84,11,96,23,puncta
1617.jpg,104,69,116,81,puncta
1617.jpg,112,76,124,88,puncta
1665.jpg,0,12,11,24,puncta
1665.jpg,3,11,15,23,puncta
1665.jpg,3,69,15,81,puncta
1665.jpg,6,63,18,75,puncta
1665.jpg,13,27,25,39,puncta
1665.jpg,14,34,26,46,puncta
1665.jpg,18,14,30,26,puncta
1665.jpg,27,88,39,100,puncta
1665.jpg,28,50,40,62,puncta
1665.jpg,29,61,41,73,puncta
1665.jpg,37,66,49,78,puncta
1665.jpg,39,87,51,99,puncta
1665.jpg,39,118,51,128,puncta
1665.jpg,43,111,55,123,puncta
1665.jpg,47,73,59,85,puncta
1665.jpg,49,105,61,117,puncta
1665.jpg,56,62,68,74,puncta
1665.jpg,60,57,72,69,puncta
1665.jpg,62,11,74,23,puncta
1665.jpg,72,29,84,41,puncta
1665.jpg,72,80,84,92,puncta
1665.jpg,77,90,88,101,puncta
1665.jpg,77,98,89,110,puncta
1665.jpg,78,21,90,33,puncta
1665.jpg,80,68,92,80,puncta
1665.jpg,80,106,92,118,puncta
1665.jpg,85,21,97,33,puncta
1665.jpg,89,43,101,55,puncta
1665.jpg,91,15,103,27,puncta
1665.jpg,94,102,106,114,puncta
1665.jpg,95,49,107,61,puncta
1665.jpg,95,10,107,22,puncta
1665.jpg,107,102,119,114,puncta
1665.jpg,112,26,124,38,puncta
1665.jpg,115,0,127,12,puncta
857.jpg,0,0,7,9,puncta
857.jpg,0,4,8,16,puncta
857.jpg,0,60,8,71,puncta
857.jpg,0,24,10,36,puncta
857.jpg,0,37,11,49,puncta
857.jpg,0,89,12,101,puncta
857.jpg,3,92,15,103,puncta
857.jpg,9,57,21,69,puncta
857.jpg,10,28,22,39,puncta
857.jpg,12,70,23,82,puncta
857.jpg,16,23,28,35,puncta
857.jpg,17,110,28,122,puncta
857.jpg,19,24,31,36,puncta
857.jpg,19,37,31,49,puncta
857.jpg,20,94,31,106,puncta
857.jpg,20,81,32,92,puncta
857.jpg,22,2,33,14,puncta
857.jpg,25,58,36,70,puncta
857.jpg,46,80,58,91,puncta
646.jpg,0,104,11,116,puncta
646.jpg,15,86,27,98,puncta
646.jpg,18,28,29,39,puncta
646.jpg,20,55,32,67,puncta
646.jpg,21,20,33,32,puncta
646.jpg,26,33,38,45,puncta
646.jpg,29,1,41,13,puncta
646.jpg,31,27,43,39,puncta
646.jpg,43,61,55,73,puncta
646.jpg,51,49,63,61,puncta
277.jpg,4,4,16,16,puncta
277.jpg,16,19,28,31,puncta
277.jpg,18,74,30,86,puncta
277.jpg,23,40,35,52,puncta
277.jpg,44,111,56,123,puncta
277.jpg,51,43,63,55,puncta
277.jpg,58,102,70,114,puncta
277.jpg,66,71,78,83,puncta
277.jpg,69,44,81,56,puncta
277.jpg,105,84,117,96,puncta
277.jpg,115,57,126,68,puncta
277.jpg,115,89,127,101,puncta
277.jpg,119,41,128,53,puncta
1708.jpg,0,44,8,56,puncta
1708.jpg,0,64,12,75,puncta
1708.jpg,5,56,17,68,puncta
1708.jpg,20,54,32,66,puncta
1708.jpg,63,44,75,56,puncta
1708.jpg,67,56,79,68,puncta
1708.jpg,73,9,85,21,puncta
1708.jpg,75,40,87,52,puncta
1708.jpg,83,56,95,68,puncta
1708.jpg,85,61,97,73,puncta
1708.jpg,102,17,114,29,puncta
939.jpg,0,117,10,128,puncta
939.jpg,6,117,17,128,puncta
939.jpg,15,95,26,106,puncta
939.jpg,15,119,27,128,puncta
939.jpg,16,24,28,36,puncta
939.jpg,18,89,30,101,puncta
939.jpg,20,15,31,26,puncta
939.jpg,26,101,38,113,puncta
939.jpg,28,7,39,19,puncta
939.jpg,30,25,41,36,puncta
939.jpg,30,111,42,123,puncta
939.jpg,47,108,58,119,puncta
939.jpg,47,66,59,77,puncta
939.jpg,57,103,69,115,puncta
939.jpg,69,86,81,97,puncta
939.jpg,73,43,85,54,puncta
939.jpg,76,0,87,8,puncta
939.jpg,86,51,98,62,puncta
939.jpg,97,64,108,76,puncta
939.jpg,99,1,111,12,puncta
939.jpg,104,114,116,125,puncta
939.jpg,105,0,116,8,puncta
939.jpg,107,10,119,22,puncta
939.jpg,116,0,128,8,puncta
939.jpg,121,35,128,47,puncta
939.jpg,121,27,128,38,puncta
1319.jpg,0,82,10,94,puncta
1319.jpg,0,96,11,108,puncta
1319.jpg,7,110,19,122,puncta
1319.jpg,12,80,24,92,puncta
1319.jpg,33,106,45,118,puncta
1319.jpg,36,113,48,125,puncta
1319.jpg,37,100,49,112,puncta
1319.jpg,40,69,52,81,puncta
1319.jpg,42,0,54,10,puncta
1319.jpg,42,108,54,120,puncta
1319.jpg,46,54,58,66,puncta
1319.jpg,48,34,60,46,puncta
1319.jpg,55,53,67,65,puncta
1319.jpg,57,32,69,44,puncta
1319.jpg,61,2,73,14,puncta
1319.jpg,61,7,73,19,puncta
1319.jpg,69,86,81,98,puncta
1319.jpg,92,69,104,81,puncta
1319.jpg,96,100,108,112,puncta
1319.jpg,101,77,113,89,puncta
1319.jpg,110,65,122,77,puncta
1319.jpg,114,59,126,71,puncta
1319.jpg,115,99,127,111,puncta
1319.jpg,117,108,128,120,puncta
848.jpg,0,3,11,15,puncta
848.jpg,4,118,15,128,puncta
848.jpg,11,107,22,118,puncta
848.jpg,12,66,23,78,puncta
848.jpg,12,96,23,107,puncta
848.jpg,12,7,24,19,puncta
848.jpg,20,21,32,33,puncta
848.jpg,21,83,33,94,puncta
848.jpg,21,116,33,128,puncta
848.jpg,22,10,34,21,puncta
848.jpg,25,75,37,87,puncta
848.jpg,41,117,53,128,puncta
848.jpg,41,109,53,121,puncta
848.jpg,54,93,66,105,puncta
848.jpg,58,87,70,99,puncta
848.jpg,60,3,72,14,puncta
848.jpg,60,85,72,97,puncta
848.jpg,87,2,99,14,puncta
848.jpg,95,108,106,120,puncta
848.jpg,100,106,111,118,puncta
848.jpg,101,96,113,108,puncta
848.jpg,115,63,126,74,puncta
848.jpg,115,104,126,115,puncta
1122.jpg,1,97,13,109,puncta
1122.jpg,14,39,26,51,puncta
1122.jpg,19,92,31,104,puncta
1122.jpg,25,89,37,101,puncta
1122.jpg,34,8,46,20,puncta
518.jpg,45,96,57,108,puncta
518.jpg,46,116,58,128,puncta
518.jpg,52,73,64,85,puncta
518.jpg,62,34,74,46,puncta
518.jpg,80,46,92,58,puncta
1126.jpg,15,25,27,37,puncta
1126.jpg,30,37,42,49,puncta
1126.jpg,30,49,42,61,puncta
1126.jpg,34,70,46,82,puncta
1126.jpg,43,119,55,128,puncta
1126.jpg,47,83,59,95,puncta
1126.jpg,52,97,64,109,puncta
1126.jpg,56,16,68,28,puncta
1126.jpg,61,6,73,18,puncta
1126.jpg,75,19,87,31,puncta
1126.jpg,80,104,92,116,puncta
1126.jpg,81,71,92,82,puncta
1126.jpg,82,120,94,128,puncta
1126.jpg,84,55,96,67,puncta
1126.jpg,85,21,97,33,puncta
1126.jpg,91,18,103,30,puncta
1126.jpg,93,19,105,31,puncta
1126.jpg,94,43,106,55,puncta
1126.jpg,115,4,127,16,puncta
1817.jpg,26,59,38,71,puncta
1817.jpg,28,111,40,122,puncta
1817.jpg,45,87,56,98,puncta
1817.jpg,62,79,74,91,puncta
1817.jpg,72,1,84,13,puncta
1817.jpg,75,64,87,76,puncta
1817.jpg,87,0,99,10,puncta
1817.jpg,87,5,99,17,puncta
1817.jpg,87,35,99,47,puncta
1817.jpg,94,6,106,18,puncta
1817.jpg,95,36,107,48,puncta
1817.jpg,95,56,107,68,puncta
1817.jpg,102,20,114,32,puncta
1817.jpg,121,52,128,64,puncta
1071.jpg,13,5,25,17,puncta
1071.jpg,14,81,26,93,puncta
1071.jpg,26,88,38,100,puncta
1071.jpg,38,32,50,44,puncta
1071.jpg,41,93,53,105,puncta
1071.jpg,47,10,59,22,puncta
1071.jpg,47,95,59,107,puncta
1071.jpg,48,99,60,111,puncta
1071.jpg,56,92,68,104,puncta
705.jpg,31,42,43,53,puncta
705.jpg,32,54,44,66,puncta
705.jpg,41,53,53,65,puncta
705.jpg,41,81,53,92,puncta
705.jpg,46,114,58,126,puncta
705.jpg,51,102,62,114,puncta
705.jpg,60,81,72,92,puncta
705.jpg,68,84,80,95,puncta
705.jpg,114,25,125,37,puncta
705.jpg,115,41,127,53,puncta
1455.jpg,6,73,18,85,puncta
1455.jpg,12,13,24,25,puncta
1455.jpg,25,45,37,57,puncta
1455.jpg,26,111,38,123,puncta
1455.jpg,32,0,44,9,puncta
1455.jpg,44,85,56,97,puncta
1455.jpg,71,103,83,115,puncta
1455.jpg,89,5,101,17,puncta
1455.jpg,95,83,107,95,puncta
1455.jpg,102,79,114,91,puncta
1455.jpg,114,29,126,41,puncta
1455.jpg,118,30,128,42,puncta
1455.jpg,120,33,128,44,puncta
120.jpg,19,116,31,128,puncta
120.jpg,26,116,38,127,puncta
120.jpg,46,56,58,67,puncta
120.jpg,94,54,106,66,puncta
1551.jpg,1,15,13,27,puncta
1551.jpg,2,20,13,32,puncta
1551.jpg,10,114,22,126,puncta
1551.jpg,39,18,51,30,puncta
1551.jpg,56,31,68,43,puncta
1551.jpg,70,26,82,38,puncta
1551.jpg,77,64,89,76,puncta
1551.jpg,85,25,97,37,puncta
1551.jpg,94,67,106,79,puncta
1551.jpg,115,62,126,73,puncta
1551.jpg,118,83,128,95,puncta
807.jpg,2,61,14,73,puncta
807.jpg,5,97,16,109,puncta
807.jpg,9,121,20,128,puncta
807.jpg,16,108,27,120,puncta
807.jpg,16,93,28,104,puncta
807.jpg,17,83,29,94,puncta
807.jpg,27,69,39,80,puncta
807.jpg,31,86,42,98,puncta
807.jpg,45,61,56,73,puncta
807.jpg,50,12,62,23,puncta
807.jpg,50,42,62,53,puncta
807.jpg,57,120,68,128,puncta
807.jpg,58,63,69,75,puncta
807.jpg,59,44,70,56,puncta
807.jpg,64,53,76,65,puncta
807.jpg,64,77,76,89,puncta
807.jpg,73,62,84,74,puncta
807.jpg,76,3,87,14,puncta
807.jpg,80,64,92,76,puncta
807.jpg,83,91,94,103,puncta
807.jpg,85,119,97,128,puncta
807.jpg,88,51,100,62,puncta
807.jpg,90,76,102,87,puncta
807.jpg,96,89,108,100,puncta
807.jpg,98,54,109,65,puncta
807.jpg,108,12,119,24,puncta
807.jpg,108,71,120,83,puncta
807.jpg,109,25,120,36,puncta
807.jpg,110,47,121,59,puncta
807.jpg,113,99,125,110,puncta
807.jpg,114,109,126,121,puncta
807.jpg,116,69,128,80,puncta
807.jpg,118,70,128,81,puncta
807.jpg,119,34,128,46,puncta
807.jpg,120,62,128,74,puncta
575.jpg,16,37,28,49,puncta
575.jpg,27,42,39,54,puncta
575.jpg,45,86,57,98,puncta
575.jpg,47,49,59,61,puncta
575.jpg,67,79,79,91,puncta
111.jpg,58,2,70,14,puncta
111.jpg,91,89,103,101,puncta
111.jpg,98,68,110,80,puncta
111.jpg,106,40,118,52,puncta
1890.jpg,11,7,23,19,puncta
1890.jpg,36,27,48,39,puncta
1890.jpg,43,55,55,67,puncta
1890.jpg,45,20,57,32,puncta
1890.jpg,46,118,58,128,puncta
1890.jpg,62,67,74,79,puncta
1890.jpg,64,22,76,34,puncta
1890.jpg,66,28,77,39,puncta
1890.jpg,75,98,87,110,puncta
1890.jpg,96,67,108,79,puncta
1890.jpg,98,39,110,51,puncta
1890.jpg,100,71,112,83,puncta
1890.jpg,104,90,116,102,puncta
1890.jpg,106,51,118,63,puncta
1890.jpg,106,30,118,42,puncta
1890.jpg,107,45,118,56,puncta
1890.jpg,116,86,128,98,puncta
1266.jpg,12,79,24,91,puncta
1266.jpg,12,70,24,82,puncta
1266.jpg,22,10,34,22,puncta
1266.jpg,25,92,37,104,puncta
1266.jpg,26,71,37,82,puncta
1266.jpg,30,82,42,94,puncta
1266.jpg,35,16,47,28,puncta
1266.jpg,39,102,50,114,puncta
1266.jpg,41,113,53,125,puncta
1266.jpg,44,85,56,97,puncta
1266.jpg,48,11,60,23,puncta
1266.jpg,50,102,62,114,puncta
1266.jpg,51,90,63,102,puncta
1266.jpg,56,30,68,42,puncta
1266.jpg,56,0,68,11,puncta
1266.jpg,61,9,73,21,puncta
1266.jpg,64,104,76,116,puncta
1266.jpg,66,116,78,128,puncta
1266.jpg,74,109,86,121,puncta
1266.jpg,79,79,91,91,puncta
1266.jpg,80,59,92,71,puncta
1266.jpg,84,115,96,127,puncta
1266.jpg,86,88,97,100,puncta
1266.jpg,87,70,98,81,puncta
1266.jpg,95,89,107,101,puncta
1266.jpg,106,81,118,93,puncta
1266.jpg,112,72,124,84,puncta
1266.jpg,116,9,128,21,puncta
1266.jpg,120,96,128,108,puncta
1237.jpg,45,3,57,15,puncta
1237.jpg,46,85,58,97,puncta
1237.jpg,50,110,62,122,puncta
1237.jpg,58,75,70,87,puncta
301.jpg,1,115,13,127,puncta
301.jpg,4,33,16,45,puncta
301.jpg,5,82,17,94,puncta
301.jpg,8,109,20,121,puncta
301.jpg,27,95,39,107,puncta
301.jpg,29,87,41,99,puncta
301.jpg,62,60,74,72,puncta
301.jpg,66,35,78,47,puncta
301.jpg,74,49,86,61,puncta
301.jpg,83,59,95,71,puncta
301.jpg,86,48,98,60,puncta
301.jpg,103,80,115,92,puncta
301.jpg,117,46,128,58,puncta
1560.jpg,0,42,10,54,puncta
1560.jpg,5,70,17,82,puncta
1560.jpg,9,30,21,42,puncta
1560.jpg,11,2,23,14,puncta
1560.jpg,12,43,24,55,puncta
1560.jpg,13,76,25,88,puncta
1560.jpg,14,54,26,66,puncta
1560.jpg,15,66,27,78,puncta
1560.jpg,21,59,33,71,puncta
1560.jpg,24,36,36,48,puncta
1560.jpg,25,51,37,63,puncta
1560.jpg,30,52,42,64,puncta
1560.jpg,35,0,47,11,puncta
1560.jpg,39,58,51,70,puncta
1560.jpg,40,40,52,51,puncta
1560.jpg,43,12,55,24,puncta
1560.jpg,47,0,59,10,puncta
1560.jpg,82,88,94,100,puncta
1560.jpg,87,37,99,49,puncta
1560.jpg,89,70,101,82,puncta
1560.jpg,94,27,106,39,puncta
1560.jpg,94,54,106,66,puncta
1560.jpg,100,2,112,14,puncta
1560.jpg,101,13,113,25,puncta
1560.jpg,107,43,119,55,puncta
1560.jpg,114,10,126,22,puncta
1261.jpg,17,10,29,22,puncta
1261.jpg,21,62,33,74,puncta
1261.jpg,22,26,34,38,puncta
1261.jpg,22,54,34,66,puncta
1261.jpg,27,94,39,106,puncta
1261.jpg,28,98,40,110,puncta
1261.jpg,32,25,44,37,puncta
1261.jpg,35,61,47,73,puncta
1261.jpg,35,74,47,86,puncta
1261.jpg,46,79,58,91,puncta
1261.jpg,48,70,60,82,puncta
1261.jpg,53,55,65,67,puncta
1261.jpg,58,96,70,108,puncta
1261.jpg,64,25,76,37,puncta
1261.jpg,66,0,78,11,puncta
1261.jpg,70,95,82,107,puncta
1261.jpg,84,72,96,84,puncta
1261.jpg,85,95,97,107,puncta
1261.jpg,87,48,99,60,puncta
1261.jpg,92,21,104,33,puncta
1261.jpg,95,37,107,49,puncta
1261.jpg,101,48,113,60,puncta
1261.jpg,103,44,115,56,puncta
1261.jpg,114,35,126,47,puncta
1149.jpg,21,30,33,42,puncta
1149.jpg,22,7,34,19,puncta
1149.jpg,25,102,37,114,puncta
1149.jpg,43,11,55,23,puncta
1149.jpg,56,31,68,43,puncta
1149.jpg,57,23,69,35,puncta
1149.jpg,57,95,69,107,puncta
1149.jpg,64,35,76,47,puncta
1149.jpg,73,8,85,20,puncta
1149.jpg,78,88,90,100,puncta
1149.jpg,115,10,127,22,puncta
1224.jpg,66,63,78,75,puncta
1224.jpg,75,9,87,21,puncta
1224.jpg,77,20,89,32,puncta
1224.jpg,90,47,102,59,puncta
1224.jpg,94,40,106,52,puncta
1224.jpg,94,113,106,125,puncta
1224.jpg,97,83,109,94,puncta
1224.jpg,104,14,116,26,puncta
1224.jpg,104,88,116,100,puncta
1224.jpg,110,50,122,62,puncta
1224.jpg,112,11,124,23,puncta
693.jpg,2,86,14,98,puncta
693.jpg,3,11,15,23,puncta
693.jpg,12,77,24,89,puncta
693.jpg,14,25,26,36,puncta
693.jpg,17,52,29,63,puncta
693.jpg,34,99,46,110,puncta
693.jpg,39,120,50,128,puncta
693.jpg,49,80,61,92,puncta
693.jpg,51,93,63,104,puncta
693.jpg,52,23,63,34,puncta
693.jpg,55,119,66,128,puncta
693.jpg,60,13,71,25,puncta
693.jpg,65,7,76,19,puncta
693.jpg,68,97,80,109,puncta
693.jpg,76,47,88,59,puncta
693.jpg,77,8,89,20,puncta
693.jpg,94,99,106,111,puncta
693.jpg,120,117,128,128,puncta
573.jpg,59,101,71,113,puncta
573.jpg,76,94,88,106,puncta
573.jpg,83,51,95,63,puncta
1669.jpg,1,117,13,128,puncta
1669.jpg,5,95,17,107,puncta
1669.jpg,6,15,18,27,puncta
1669.jpg,21,78,33,90,puncta
1669.jpg,24,81,36,93,puncta
1669.jpg,25,42,37,54,puncta
1669.jpg,36,119,48,128,puncta
1669.jpg,46,82,58,94,puncta
1669.jpg,51,75,63,87,puncta
1669.jpg,52,118,64,128,puncta
1669.jpg,64,114,76,126,puncta
1669.jpg,71,57,83,69,puncta
1669.jpg,76,66,88,77,puncta
1669.jpg,83,0,95,7,puncta
1669.jpg,87,43,99,55,puncta
1669.jpg,89,62,101,74,puncta
1669.jpg,94,104,106,116,puncta
1669.jpg,102,106,114,118,puncta
1669.jpg,105,18,117,30,puncta
1669.jpg,107,111,119,123,puncta
1669.jpg,112,62,124,74,puncta
1669.jpg,119,56,128,67,puncta
1444.jpg,5,27,17,39,puncta
1444.jpg,48,5,60,17,puncta
1444.jpg,51,1,63,13,puncta
1627.jpg,0,23,10,35,puncta
1627.jpg,1,31,13,43,puncta
1627.jpg,16,95,27,107,puncta
1627.jpg,22,94,34,105,puncta
1627.jpg,52,54,64,66,puncta
1627.jpg,58,67,70,79,puncta
1627.jpg,66,65,78,77,puncta
1627.jpg,108,108,120,120,puncta
1627.jpg,108,25,120,37,puncta
1627.jpg,117,41,128,53,puncta
247.jpg,28,81,40,93,puncta
247.jpg,83,0,95,8,puncta
247.jpg,93,28,105,40,puncta
247.jpg,117,95,128,107,puncta
935.jpg,0,109,7,120,puncta
935.jpg,0,26,11,37,puncta
935.jpg,2,33,13,45,puncta
935.jpg,5,13,17,25,puncta
935.jpg,8,109,20,120,puncta
935.jpg,9,48,21,60,puncta
935.jpg,23,106,35,118,puncta
935.jpg,32,60,44,72,puncta
935.jpg,34,109,46,120,puncta
935.jpg,36,29,47,41,puncta
935.jpg,36,84,48,96,puncta
935.jpg,39,10,51,22,puncta
935.jpg,40,5,52,17,puncta
935.jpg,40,97,52,108,puncta
935.jpg,43,121,54,128,puncta
935.jpg,44,21,55,33,puncta
935.jpg,48,1,59,12,puncta
935.jpg,53,37,64,48,puncta
935.jpg,58,0,70,8,puncta
935.jpg,70,9,81,21,puncta
935.jpg,87,25,99,37,puncta
935.jpg,88,43,100,54,puncta
935.jpg,90,91,101,103,puncta
935.jpg,93,105,105,116,puncta
935.jpg,107,47,119,58,puncta
935.jpg,115,26,127,37,puncta
935.jpg,118,87,128,99,puncta
231.jpg,0,38,11,50,puncta
231.jpg,2,25,14,37,puncta
231.jpg,19,6,31,18,puncta
231.jpg,25,42,37,54,puncta
231.jpg,39,8,51,20,puncta
231.jpg,54,42,66,54,puncta
231.jpg,56,85,68,97,puncta
231.jpg,79,31,91,43,puncta
1490.jpg,46,31,58,43,puncta
1490.jpg,51,28,63,40,puncta
1490.jpg,56,106,68,118,puncta
1490.jpg,56,44,68,56,puncta
1490.jpg,66,14,78,26,puncta
1490.jpg,73,82,85,94,puncta
1490.jpg,80,85,92,97,puncta
1490.jpg,84,116,96,128,puncta
1490.jpg,87,104,99,116,puncta
1490.jpg,106,23,118,35,puncta
1490.jpg,114,25,126,37,puncta
1490.jpg,118,20,128,31,puncta
1490.jpg,118,12,128,24,puncta
002.jpg,18,85,29,97,puncta
002.jpg,23,90,35,102,puncta
002.jpg,44,115,56,127,puncta
002.jpg,71,94,83,106,puncta
002.jpg,84,50,96,62,puncta
002.jpg,100,56,112,68,puncta
002.jpg,101,39,113,51,puncta
002.jpg,108,61,120,73,puncta
376.jpg,24,0,36,7,puncta
376.jpg,32,3,44,15,puncta
376.jpg,35,118,47,128,puncta
376.jpg,43,19,55,31,puncta
376.jpg,44,71,56,83,puncta
376.jpg,58,47,70,59,puncta
376.jpg,68,76,80,88,puncta
978.jpg,5,89,17,100,puncta
978.jpg,9,13,21,25,puncta
978.jpg,12,20,24,32,puncta
978.jpg,14,50,26,61,puncta
978.jpg,16,81,28,92,puncta
978.jpg,19,119,31,128,puncta
978.jpg,26,69,37,81,puncta
978.jpg,26,105,37,117,puncta
978.jpg,28,120,40,128,puncta
978.jpg,37,74,48,86,puncta
978.jpg,37,115,48,126,puncta
978.jpg,38,82,49,93,puncta
978.jpg,48,81,60,93,puncta
978.jpg,53,48,65,60,puncta
978.jpg,60,115,71,127,puncta
978.jpg,67,89,78,100,puncta
978.jpg,70,114,81,126,puncta
978.jpg,90,9,101,20,puncta
978.jpg,98,61,110,72,puncta
978.jpg,99,39,111,51,puncta
978.jpg,102,84,114,95,puncta
978.jpg,108,54,119,66,puncta
978.jpg,113,102,125,114,puncta
978.jpg,120,35,128,47,puncta
584.jpg,102,85,114,97,puncta
584.jpg,105,0,117,9,puncta
584.jpg,119,109,128,121,puncta
